CODGEO;LIBGEO;Abstention;Extrême-Gauche;NFP;Divers Gauche;Ensemble;Divers Centre;LR;RN;Reconquête;Divers
38524;Varces-Allières-et-Risset;1638;25.0;1273.0;0.0;477.0;0.0;482.0;0.0;67.0;1394.0
38525;Vasselin;82;3.0;47.0;0.0;45.0;0.0;31.0;122.0;0.0;0.0
38526;Vatilieu;74;4.0;62.0;4.0;67.0;0.0;19.0;96.0;0.0;1.0
38527;Vaujany;95;2.0;90.0;0.0;40.0;0.0;47.0;0.0;3.0;96.0
38528;Vaulnaveys-le-Bas;254;8.0;277.0;0.0;160.0;0.0;41.0;270.0;7.0;0.0
38529;Vaulnaveys-le-Haut;788;20.0;759.0;0.0;627.0;0.0;199.0;779.0;33.0;0.0
38530;Vaulx-Milieu;474;14.0;283.0;0.0;382.0;0.0;104.0;561.0;0.0;0.0
38531;Velanne;116;3.0;83.0;0.0;44.0;40.0;4.0;119.0;5.0;0.0
38532;Vénérieu;161;3.0;75.0;0.0;89.0;0.0;74.0;232.0;0.0;0.0
38533;Venon;110;4.0;213.0;0.0;127.0;0.0;35.0;117.0;4.0;0.0
38535;Vernas;55;3.0;34.0;0.0;30.0;0.0;11.0;77.0;0.0;0.0
38536;Vernioz;217;8.0;139.0;0.0;168.0;0.0;110.0;0.0;0.0;416.0
38537;La Verpillière;1385;48.0;777.0;0.0;619.0;0.0;254.0;1102.0;0.0;0.0
38538;Le Versoud;944;29.0;758.0;0.0;573.0;259.0;26.0;867.0;33.0;0.0
38539;Vertrieu;126;1.0;76.0;0.0;39.0;0.0;46.0;191.0;0.0;0.0
38540;Veurey-Voroize;311;2.0;204.0;2.0;221.0;4.0;38.0;263.0;8.0;0.0
38542;Veyssilieu;77;1.0;48.0;0.0;48.0;0.0;21.0;101.0;0.0;0.0
38543;Vézeronce-Curtin;615;6.0;183.0;0.0;149.0;0.0;161.0;610.0;0.0;0.0
38544;Vienne;6130;156.0;4321.0;0.0;2292.0;0.0;2505.0;0.0;0.0;3412.0
38545;Vif;2101;49.0;1531.0;0.0;513.0;0.0;569.0;0.0;60.0;1868.0
38546;Vignieu;234;11.0;101.0;0.0;112.0;0.0;39.0;258.0;0.0;0.0
38547;Villard-Bonnot;1547;38.0;1284.0;0.0;653.0;280.0;28.0;1196.0;23.0;0.0
38548;Villard-de-Lans;1117;26.0;1160.0;0.0;484.0;0.0;390.0;0.0;36.0;764.0
38549;Villard-Notre-Dame;5;0.0;15.0;0.0;5.0;0.0;2.0;0.0;0.0;5.0
38550;Villard-Reculas;21;0.0;30.0;0.0;21.0;0.0;7.0;0.0;0.0;11.0
38551;Villard-Reymond;3;1.0;19.0;0.0;2.0;0.0;3.0;0.0;0.0;4.0
38552;Villard-Saint-Christophe;95;1.0;113.0;0.0;16.0;0.0;34.0;0.0;1.0;91.0
38553;Villefontaine;4998;139.0;2752.0;0.0;1112.0;0.0;300.0;2143.0;0.0;0.0
38554;Villemoirieu;353;6.0;222.0;0.0;272.0;0.0;122.0;491.0;0.0;0.0
38555;Villeneuve-de-Marc;196;7.0;117.0;0.0;65.0;0.0;133.0;298.0;0.0;0.0
38556;Ville-sous-Anjou;230;11.0;114.0;0.0;94.0;0.0;154.0;311.0;0.0;0.0
38557;Villette-d'Anthon;802;20.0;360.0;0.0;622.0;0.0;279.0;1361.0;0.0;0.0
38558;Villette-de-Vienne;284;9.0;236.0;0.0;280.0;0.0;156.0;0.0;0.0;473.0
38559;Vinay;1005;24.0;492.0;26.0;554.0;0.0;131.0;874.0;10.0;4.0
38560;Val-de-Virieu;340;4.0;191.0;0.0;76.0;0.0;195.0;302.0;0.0;0.0
38561;Viriville;339;9.0;170.0;0.0;45.0;0.0;251.0;336.0;0.0;0.0
38562;Vizille;1888;41.0;1118.0;0.0;514.0;0.0;166.0;1183.0;32.0;0.0
38563;Voiron;4592;75.0;3383.0;143.0;2946.0;0.0;954.0;2683.0;18.0;19.0
38564;Voissant;52;1.0;32.0;0.0;27.0;15.0;0.0;63.0;3.0;0.0
38565;Voreppe;1841;38.0;1534.0;65.0;1432.0;0.0;431.0;1567.0;38.0;8.0
38566;Vourey;348;3.0;272.0;8.0;324.0;0.0;72.0;332.0;4.0;2.0
38567;Chamrousse;149;5.0;90.0;0.0;81.0;37.0;1.0;97.0;3.0;0.0
39001;Abergement-la-Ronce;182;10.0;77.0;0.0;0.0;0.0;131.0;222.0;0.0;0.0
39002;Abergement-le-Grand;7;0.0;14.0;0.0;0.0;0.0;14.0;8.0;0.0;0.0
39003;Abergement-le-Petit;6;0.0;10.0;0.0;12.0;0.0;0.0;8.0;0.0;0.0
39004;Abergement-lès-Thésy;15;0.0;7.0;0.0;0.0;0.0;19.0;13.0;0.0;0.0
39006;Aiglepierre;77;11.0;72.0;0.0;0.0;0.0;97.0;70.0;0.0;0.0
39007;Alièze;27;0.0;12.0;0.0;34.0;0.0;0.0;48.0;0.0;0.0
39008;Amange;60;0.0;49.0;0.0;0.0;0.0;92.0;97.0;0.0;0.0
39009;Andelot-en-Montagne;145;2.0;89.0;0.0;0.0;0.0;131.0;100.0;2.0;0.0
39010;Andelot-Morval;17;1.0;16.0;0.0;15.0;0.0;0.0;27.0;0.0;0.0
39011;Annoire;84;4.0;32.0;0.0;0.0;0.0;77.0;119.0;0.0;0.0
39013;Arbois;610;29.0;645.0;0.0;0.0;0.0;591.0;462.0;0.0;0.0
39014;Archelange;35;1.0;29.0;0.0;0.0;0.0;60.0;62.0;0.0;0.0
39015;Ardon;25;0.0;20.0;0.0;0.0;0.0;34.0;5.0;0.0;0.0
39016;Arinthod;270;13.0;115.0;0.0;198.0;0.0;0.0;234.0;0.0;0.0
39017;Arlay;243;9.0;140.0;0.0;265.0;0.0;0.0;343.0;0.0;0.0
39018;Aromas;99;1.0;58.0;0.0;82.0;0.0;0.0;111.0;0.0;0.0
39019;Les Arsures;44;3.0;33.0;0.0;0.0;0.0;55.0;64.0;0.0;0.0
39020;Arsure-Arsurette;22;0.0;8.0;0.0;0.0;0.0;34.0;16.0;1.0;0.0
39021;La Chailleuse;109;4.0;80.0;0.0;133.0;0.0;0.0;156.0;0.0;0.0
39022;Asnans-Beauvoisin;190;4.0;54.0;0.0;0.0;0.0;106.0;210.0;0.0;0.0
39024;Audelange;41;3.0;29.0;0.0;0.0;0.0;60.0;62.0;0.0;0.0
39025;Augea;66;4.0;40.0;0.0;47.0;0.0;0.0;74.0;0.0;0.0
39026;Augerans;10;5.0;22.0;0.0;0.0;0.0;35.0;62.0;0.0;0.0
39027;Augisey;39;3.0;15.0;0.0;47.0;0.0;0.0;43.0;0.0;0.0
39028;Aumont;103;5.0;57.0;0.0;77.0;0.0;0.0;110.0;0.0;0.0
39029;Aumur;65;7.0;22.0;0.0;0.0;0.0;64.0;105.0;0.0;0.0
39030;Authume;162;6.0;97.0;0.0;0.0;0.0;191.0;170.0;0.0;0.0
39031;Auxange;26;2.0;26.0;0.0;0.0;0.0;43.0;52.0;0.0;0.0
39032;Avignon-lès-Saint-Claude;72;2.0;57.0;0.0;0.0;0.0;109.0;62.0;5.0;0.0
39034;Balaiseaux;46;3.0;30.0;0.0;0.0;0.0;52.0;75.0;0.0;0.0
39035;Balanod;65;5.0;34.0;0.0;32.0;0.0;0.0;88.0;0.0;0.0
39037;Bans;33;3.0;25.0;0.0;0.0;0.0;40.0;64.0;0.0;0.0
39038;Barésia-sur-l'Ain;35;0.0;22.0;0.0;0.0;0.0;42.0;27.0;1.0;0.0
39039;La Barre;36;0.0;32.0;0.0;0.0;0.0;32.0;43.0;0.0;0.0
39040;Barretaine;37;1.0;11.0;0.0;51.0;0.0;0.0;52.0;0.0;0.0
39041;Baume-les-Messieurs;35;4.0;34.0;0.0;55.0;0.0;0.0;38.0;0.0;0.0
39042;Baverans;95;1.0;66.0;0.0;0.0;0.0;108.0;111.0;0.0;0.0
39043;Beaufort-Orbagna;322;15.0;151.0;0.0;241.0;0.0;0.0;333.0;0.0;0.0
39045;Beffia;16;1.0;7.0;0.0;14.0;0.0;0.0;27.0;0.0;0.0
39046;Bellecombe;9;0.0;24.0;0.0;0.0;0.0;25.0;22.0;0.0;0.0
39047;Bellefontaine;127;2.0;62.0;0.0;0.0;0.0;135.0;93.0;2.0;0.0
39048;Belmont;62;3.0;45.0;0.0;0.0;0.0;47.0;59.0;0.0;0.0
39049;Bersaillin;88;7.0;36.0;0.0;94.0;0.0;0.0;86.0;0.0;0.0
39050;Besain;12;2.0;18.0;0.0;57.0;0.0;0.0;43.0;0.0;0.0
39051;Biarne;83;3.0;50.0;0.0;0.0;0.0;87.0;79.0;0.0;0.0
39052;Bief-des-Maisons;11;0.0;4.0;0.0;0.0;0.0;30.0;13.0;0.0;0.0
39053;Bief-du-Fourg;24;2.0;19.0;0.0;0.0;0.0;74.0;24.0;1.0;0.0
39054;Biefmorin;11;2.0;16.0;0.0;23.0;0.0;0.0;14.0;0.0;0.0
39055;Billecul;17;0.0;6.0;0.0;0.0;0.0;14.0;5.0;1.0;0.0
39056;Bletterans;331;11.0;103.0;0.0;288.0;0.0;0.0;263.0;0.0;0.0
39057;Blois-sur-Seille;19;2.0;17.0;0.0;34.0;0.0;0.0;16.0;0.0;0.0
39058;Blye;26;3.0;23.0;0.0;31.0;0.0;0.0;39.0;0.0;0.0
39059;Bois-d'Amont;460;8.0;199.0;0.0;0.0;0.0;421.0;244.0;7.0;0.0
39060;Bois-de-Gand;15;1.0;3.0;0.0;3.0;0.0;0.0;20.0;0.0;0.0
39061;Boissia;13;3.0;14.0;0.0;0.0;0.0;31.0;17.0;0.0;0.0
39062;La Boissière;5;0.0;7.0;0.0;15.0;0.0;0.0;10.0;0.0;0.0
39063;Bonlieu;47;2.0;15.0;0.0;0.0;0.0;60.0;48.0;1.0;0.0
39065;Bonnefontaine;17;2.0;9.0;0.0;24.0;0.0;0.0;26.0;0.0;0.0
39066;Bornay;29;2.0;24.0;0.0;54.0;0.0;0.0;46.0;0.0;0.0
39068;Les Bouchoux;60;2.0;83.0;0.0;0.0;0.0;56.0;36.0;0.0;0.0
39070;Bourg-de-Sirod;22;0.0;9.0;0.0;0.0;0.0;21.0;39.0;0.0;0.0
39072;Bracon;37;3.0;41.0;0.0;0.0;0.0;84.0;67.0;0.0;0.0
39073;Brainans;28;3.0;24.0;0.0;43.0;0.0;0.0;36.0;0.0;0.0
39074;Brans;41;0.0;32.0;0.0;0.0;0.0;61.0;48.0;0.0;0.0
39076;La Bretenière;31;0.0;25.0;0.0;0.0;0.0;37.0;63.0;0.0;0.0
39077;Bretenières;7;0.0;14.0;0.0;0.0;0.0;13.0;7.0;0.0;0.0
39078;Brevans;126;4.0;86.0;0.0;0.0;0.0;144.0;161.0;0.0;0.0
39079;Briod;27;1.0;37.0;0.0;40.0;0.0;0.0;54.0;0.0;0.0
39080;Broissia;7;1.0;7.0;0.0;9.0;0.0;0.0;26.0;0.0;0.0
39081;Buvilly;76;4.0;42.0;0.0;67.0;0.0;0.0;101.0;0.0;0.0
39083;Censeau;65;2.0;13.0;0.0;0.0;0.0;68.0;68.0;3.0;0.0
39084;Cernans;29;1.0;17.0;0.0;0.0;0.0;43.0;23.0;0.0;0.0
39085;Cerniébaud;19;1.0;9.0;0.0;0.0;0.0;22.0;11.0;0.0;0.0
39086;Cernon;50;4.0;30.0;0.0;35.0;0.0;0.0;73.0;0.0;0.0
39088;Cesancey;93;7.0;46.0;0.0;87.0;0.0;0.0;76.0;0.0;0.0
39090;Chaînée-des-Coupis;20;0.0;17.0;0.0;0.0;0.0;33.0;46.0;0.0;0.0
39091;Les Chalesmes;23;0.0;13.0;0.0;0.0;0.0;23.0;20.0;0.0;0.0
39092;Chambéria;34;1.0;12.0;0.0;40.0;0.0;0.0;52.0;0.0;0.0
39093;Chamblay;68;5.0;36.0;0.0;0.0;0.0;70.0;104.0;0.0;0.0
39094;Chamole;20;2.0;26.0;0.0;45.0;0.0;0.0;31.0;0.0;0.0
39095;Champagne-sur-Loue;21;0.0;39.0;0.0;0.0;0.0;26.0;27.0;0.0;0.0
39096;Champagney;100;9.0;18.0;0.0;0.0;0.0;43.0;131.0;0.0;0.0
39097;Champagnole;1796;49.0;893.0;0.0;0.0;0.0;1499.0;1309.0;29.0;0.0
39099;Champdivers;89;6.0;34.0;0.0;0.0;0.0;104.0;107.0;0.0;0.0
39100;Champrougier;24;0.0;12.0;0.0;19.0;0.0;0.0;26.0;0.0;0.0
39101;Champvans;250;13.0;195.0;0.0;0.0;0.0;264.0;284.0;0.0;0.0
39102;Chancia;35;0.0;22.0;0.0;0.0;0.0;49.0;53.0;1.0;0.0
39103;La Chapelle-sur-Furieuse;45;5.0;91.0;0.0;0.0;0.0;46.0;51.0;0.0;0.0
39104;Chapelle-Voland;146;6.0;58.0;0.0;105.0;0.0;0.0;170.0;0.0;0.0
39105;Chapois;47;1.0;27.0;0.0;0.0;0.0;37.0;49.0;1.0;0.0
39106;Charchilla;32;2.0;22.0;0.0;0.0;0.0;87.0;61.0;2.0;0.0
39107;Charcier;18;1.0;25.0;0.0;0.0;0.0;32.0;28.0;1.0;0.0
39108;Charency;6;0.0;8.0;0.0;0.0;0.0;20.0;15.0;0.0;0.0
39109;Charézier;48;2.0;16.0;0.0;0.0;0.0;32.0;37.0;0.0;0.0
39110;La Charme;12;1.0;4.0;0.0;12.0;0.0;0.0;16.0;0.0;0.0
39111;Charnod;9;1.0;6.0;0.0;19.0;0.0;0.0;13.0;0.0;0.0
39112;La Chassagne;24;0.0;10.0;0.0;24.0;0.0;0.0;23.0;0.0;0.0
39114;Château-Chalon;30;2.0;25.0;0.0;48.0;0.0;0.0;42.0;0.0;0.0
39116;La Châtelaine;24;0.0;40.0;0.0;0.0;0.0;25.0;34.0;0.0;0.0
39117;Chatelay;17;1.0;8.0;0.0;0.0;0.0;20.0;32.0;0.0;0.0
39118;Châtel-de-Joux;10;1.0;5.0;0.0;0.0;0.0;12.0;10.0;0.0;0.0
39119;Le Chateley;12;0.0;10.0;0.0;12.0;0.0;0.0;22.0;0.0;0.0
39120;Châtelneuf;39;0.0;34.0;0.0;0.0;0.0;25.0;21.0;0.0;0.0
39121;Châtenois;60;9.0;41.0;0.0;0.0;0.0;64.0;93.0;0.0;0.0
39122;Châtillon;43;2.0;23.0;0.0;10.0;0.0;0.0;30.0;0.0;0.0
39124;Chaumergy;65;5.0;37.0;0.0;134.0;0.0;0.0;106.0;0.0;0.0
39126;La Chaumusse;89;2.0;39.0;0.0;0.0;0.0;85.0;86.0;3.0;0.0
39127;Chaussenans;12;1.0;11.0;0.0;20.0;0.0;0.0;24.0;0.0;0.0
39128;Chaussin;226;14.0;114.0;0.0;0.0;0.0;259.0;420.0;0.0;0.0
39129;Chaux-des-Crotenay;83;8.0;49.0;0.0;0.0;0.0;85.0;64.0;1.0;0.0
39130;Nanchez;168;4.0;150.0;0.0;0.0;0.0;183.0;150.0;1.0;0.0
39131;La Chaux-du-Dombief;135;5.0;62.0;0.0;0.0;0.0;124.0;121.0;6.0;0.0
39132;La Chaux-en-Bresse;6;0.0;1.0;0.0;13.0;0.0;0.0;4.0;0.0;0.0
39133;Chaux-Champagny;8;0.0;11.0;0.0;0.0;0.0;8.0;24.0;0.0;0.0
39134;Chavéria;57;1.0;23.0;0.0;50.0;0.0;0.0;43.0;0.0;0.0
39136;Chemenot;8;1.0;4.0;0.0;9.0;0.0;0.0;11.0;0.0;0.0
39137;Saint-Hymetière-sur-Valouse;88;1.0;37.0;0.0;75.0;0.0;0.0;135.0;0.0;0.0
39138;Chemin;86;0.0;24.0;0.0;0.0;0.0;46.0;102.0;0.0;0.0
39139;Chêne-Bernard;12;0.0;4.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0
39140;Chêne-Sec;7;2.0;0.0;0.0;8.0;0.0;0.0;13.0;0.0;0.0
39141;Chevigny;55;2.0;33.0;0.0;0.0;0.0;44.0;44.0;0.0;0.0
39142;Chevreaux;16;2.0;12.0;0.0;29.0;0.0;0.0;40.0;0.0;0.0
39143;Chevrotaine;3;1.0;9.0;0.0;0.0;0.0;2.0;15.0;0.0;0.0
39145;Chille;57;3.0;44.0;0.0;82.0;0.0;0.0;54.0;0.0;0.0
39146;Chilly-le-Vignoble;122;4.0;82.0;0.0;118.0;0.0;0.0;122.0;0.0;0.0
39147;Chilly-sur-Salins;15;1.0;9.0;0.0;0.0;0.0;24.0;16.0;0.0;0.0
39149;Chissey-sur-Loue;73;2.0;53.0;0.0;0.0;0.0;64.0;81.0;0.0;0.0
39150;Choisey;215;8.0;123.0;0.0;0.0;0.0;190.0;194.0;0.0;0.0
39151;Choux;25;2.0;42.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0
39153;Cize;180;7.0;88.0;0.0;0.0;0.0;180.0;173.0;3.0;0.0
39154;Clairvaux-les-Lacs;262;4.0;204.0;0.0;0.0;0.0;261.0;238.0;6.0;0.0
39155;Clucy;19;0.0;5.0;0.0;0.0;0.0;26.0;12.0;0.0;0.0
39156;Cogna;50;0.0;37.0;0.0;0.0;0.0;79.0;46.0;2.0;0.0
39157;Coiserette;1;2.0;11.0;0.0;0.0;0.0;13.0;10.0;0.0;0.0
39159;Colonne;55;5.0;21.0;0.0;62.0;0.0;0.0;50.0;0.0;0.0
39160;Commenailles;160;11.0;73.0;0.0;189.0;0.0;0.0;194.0;0.0;0.0
39162;Condamine;66;1.0;19.0;0.0;50.0;0.0;0.0;70.0;0.0;0.0
39163;Condes;32;0.0;7.0;0.0;13.0;0.0;0.0;45.0;0.0;0.0
39164;Conliège;124;5.0;96.0;0.0;114.0;0.0;0.0;137.0;0.0;0.0
39165;Conte;14;0.0;8.0;0.0;0.0;0.0;16.0;8.0;0.0;0.0
39166;Cornod;68;1.0;26.0;0.0;29.0;0.0;0.0;77.0;0.0;0.0
39167;Cosges;60;1.0;19.0;0.0;88.0;0.0;0.0;101.0;0.0;0.0
39168;Courbette;11;0.0;3.0;0.0;12.0;0.0;0.0;6.0;0.0;0.0
39169;Courbouzon;113;10.0;101.0;0.0;158.0;0.0;0.0;114.0;0.0;0.0
39170;Courlans;257;12.0;93.0;0.0;152.0;0.0;0.0;233.0;0.0;0.0
39171;Courlaoux;236;7.0;95.0;0.0;190.0;0.0;0.0;315.0;0.0;0.0
39172;Courtefontaine;71;1.0;29.0;0.0;0.0;0.0;29.0;62.0;0.0;0.0
39173;Cousance;362;11.0;105.0;0.0;171.0;0.0;0.0;278.0;0.0;0.0
39174;Coyrière;11;0.0;4.0;0.0;0.0;0.0;19.0;15.0;0.0;0.0
39175;Coyron;16;1.0;1.0;0.0;0.0;0.0;28.0;18.0;2.0;0.0
39176;Cramans;68;8.0;80.0;0.0;0.0;0.0;93.0;101.0;0.0;0.0
39177;Hauteroche;162;4.0;133.0;0.0;227.0;0.0;0.0;206.0;0.0;0.0
39178;Crans;13;1.0;9.0;0.0;0.0;0.0;28.0;24.0;0.0;0.0
39179;Crenans;60;0.0;26.0;0.0;0.0;0.0;67.0;66.0;1.0;0.0
39180;Cressia;77;3.0;35.0;0.0;38.0;0.0;0.0;52.0;0.0;0.0
39182;Crissey;99;5.0;112.0;0.0;0.0;0.0;156.0;154.0;0.0;0.0
39183;Crotenay;124;3.0;85.0;0.0;0.0;0.0;131.0;135.0;5.0;0.0
39184;Les Crozets;33;1.0;23.0;0.0;0.0;0.0;59.0;33.0;2.0;0.0
39185;Cuisia;83;6.0;41.0;0.0;51.0;0.0;0.0;101.0;0.0;0.0
39187;Cuvier;61;0.0;14.0;0.0;0.0;0.0;84.0;47.0;3.0;0.0
39188;Dammartin-Marpain;73;1.0;49.0;0.0;0.0;0.0;55.0;69.0;0.0;0.0
39189;Damparis;672;17.0;318.0;0.0;0.0;0.0;368.0;629.0;0.0;0.0
39190;Dampierre;275;8.0;166.0;0.0;0.0;0.0;183.0;308.0;0.0;0.0
39191;Darbonnay;24;1.0;11.0;0.0;20.0;0.0;0.0;9.0;0.0;0.0
39192;Denezières;18;0.0;17.0;0.0;0.0;0.0;21.0;6.0;1.0;0.0
39193;Le Deschaux;162;10.0;74.0;0.0;0.0;0.0;159.0;266.0;0.0;0.0
39194;Desnes;87;5.0;37.0;0.0;101.0;0.0;0.0;136.0;0.0;0.0
39196;Les Deux-Fays;6;2.0;9.0;0.0;31.0;0.0;0.0;35.0;0.0;0.0
39197;Digna;61;5.0;38.0;0.0;79.0;0.0;0.0;108.0;0.0;0.0
39198;Dole;5851;156.0;3115.0;0.0;0.0;0.0;3835.0;3125.0;0.0;0.0
39199;Domblans;268;17.0;153.0;0.0;242.0;0.0;0.0;296.0;0.0;0.0
39200;Dompierre-sur-Mont;40;2.0;16.0;0.0;85.0;0.0;0.0;46.0;0.0;0.0
39201;Doucier;58;0.0;43.0;0.0;0.0;0.0;66.0;52.0;3.0;0.0
39202;Dournon;19;0.0;11.0;0.0;0.0;0.0;31.0;38.0;0.0;0.0
39203;Doye;21;0.0;12.0;0.0;0.0;0.0;35.0;14.0;1.0;0.0
39204;Dramelay;8;0.0;0.0;0.0;15.0;0.0;0.0;7.0;0.0;0.0
39205;Eclans-Nenon;75;4.0;63.0;0.0;0.0;0.0;56.0;91.0;0.0;0.0
39206;Ecleux;27;0.0;27.0;0.0;0.0;0.0;65.0;51.0;0.0;0.0
39207;Ecrille;16;2.0;9.0;0.0;24.0;0.0;0.0;17.0;0.0;0.0
39208;Entre-deux-Monts;25;3.0;31.0;0.0;0.0;0.0;25.0;30.0;1.0;0.0
39209;Val-d'Epy;90;3.0;47.0;0.0;79.0;0.0;0.0;93.0;0.0;0.0
39210;Equevillon;116;5.0;69.0;0.0;0.0;0.0;111.0;111.0;4.0;0.0
39211;Les Essards-Taignevaux;28;4.0;16.0;0.0;0.0;0.0;49.0;80.0;0.0;0.0
39214;Esserval-Tartre;23;1.0;9.0;0.0;0.0;0.0;35.0;26.0;2.0;0.0
39216;Etival;64;0.0;76.0;0.0;0.0;0.0;56.0;32.0;0.0;0.0
39217;L'Etoile;91;3.0;89.0;0.0;146.0;0.0;0.0;107.0;0.0;0.0
39218;Etrepigney;85;3.0;70.0;0.0;0.0;0.0;75.0;116.0;0.0;0.0
39219;Evans;104;9.0;92.0;0.0;0.0;0.0;106.0;171.0;0.0;0.0
39220;Falletans;60;4.0;71.0;0.0;0.0;0.0;79.0;78.0;0.0;0.0
39221;La Favière;7;0.0;3.0;0.0;0.0;0.0;13.0;2.0;1.0;0.0
39222;Fay-en-Montagne;13;0.0;22.0;0.0;28.0;0.0;0.0;11.0;0.0;0.0
39223;La Ferté;37;5.0;14.0;0.0;0.0;0.0;42.0;44.0;0.0;0.0
39225;Le Fied;52;0.0;41.0;0.0;45.0;0.0;0.0;34.0;0.0;0.0
39227;Foncine-le-Bas;58;2.0;26.0;0.0;0.0;0.0;50.0;44.0;2.0;0.0
39228;Foncine-le-Haut;249;4.0;112.0;0.0;0.0;0.0;232.0;174.0;5.0;0.0
39229;Fontainebrux;48;5.0;25.0;0.0;45.0;0.0;0.0;44.0;0.0;0.0
39230;Fontenu;10;0.0;12.0;0.0;0.0;0.0;27.0;13.0;0.0;0.0
39232;Fort-du-Plasne;143;5.0;30.0;0.0;0.0;0.0;105.0;92.0;3.0;0.0
39233;Foucherans;476;14.0;252.0;0.0;0.0;0.0;331.0;419.0;0.0;0.0
39234;Foulenay;19;0.0;3.0;0.0;21.0;0.0;0.0;23.0;0.0;0.0
39235;Fraisans;302;13.0;139.0;0.0;0.0;0.0;112.0;228.0;0.0;0.0
39236;Francheville;7;0.0;5.0;0.0;6.0;0.0;0.0;14.0;0.0;0.0
39237;Fraroz;14;0.0;8.0;0.0;0.0;0.0;21.0;10.0;0.0;0.0
39238;Frasne-les-Meulières;14;0.0;36.0;0.0;0.0;0.0;18.0;22.0;0.0;0.0
39239;La Frasnée;9;1.0;7.0;0.0;0.0;0.0;5.0;6.0;0.0;0.0
39240;Le Frasnois;49;0.0;29.0;0.0;0.0;0.0;54.0;17.0;1.0;0.0
39241;Frébuans;69;3.0;44.0;0.0;85.0;0.0;0.0;79.0;0.0;0.0
39244;Frontenay;28;0.0;39.0;0.0;52.0;0.0;0.0;35.0;0.0;0.0
39245;Gatey;84;8.0;28.0;0.0;0.0;0.0;42.0;119.0;0.0;0.0
39246;Gendrey;68;2.0;50.0;0.0;0.0;0.0;64.0;96.0;0.0;0.0
39247;Genod;17;2.0;6.0;0.0;8.0;0.0;0.0;22.0;0.0;0.0
39248;Geraise;8;0.0;2.0;0.0;0.0;0.0;16.0;5.0;0.0;0.0
39249;Germigney;17;1.0;13.0;0.0;0.0;0.0;25.0;17.0;0.0;0.0
39250;Geruge;30;2.0;31.0;0.0;31.0;0.0;0.0;39.0;0.0;0.0
39251;Gevingey;84;4.0;52.0;0.0;66.0;0.0;0.0;111.0;0.0;0.0
39252;Gevry;118;3.0;32.0;0.0;0.0;0.0;136.0;177.0;0.0;0.0
39253;Gigny;65;7.0;15.0;0.0;40.0;0.0;0.0;89.0;0.0;0.0
39254;Gillois;26;1.0;8.0;0.0;0.0;0.0;29.0;29.0;0.0;0.0
39255;Gizia;62;5.0;25.0;0.0;26.0;0.0;0.0;40.0;0.0;0.0
39258;Grande-Rivière Château;195;3.0;76.0;0.0;0.0;0.0;167.0;133.0;2.0;0.0
39259;Grange-de-Vaivre;6;0.0;14.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0
39261;Graye-et-Charnay;14;3.0;23.0;0.0;38.0;0.0;0.0;38.0;0.0;0.0
39262;Gredisans;19;1.0;11.0;0.0;0.0;0.0;32.0;40.0;0.0;0.0
39263;Grozon;97;6.0;45.0;0.0;72.0;0.0;0.0;79.0;0.0;0.0
39265;Hautecour;23;0.0;34.0;0.0;0.0;0.0;55.0;35.0;2.0;0.0
39266;Les Hays;61;7.0;15.0;0.0;0.0;0.0;71.0;89.0;0.0;0.0
39267;Ivory;9;1.0;5.0;0.0;0.0;0.0;33.0;22.0;0.0;0.0
39268;Ivrey;6;1.0;20.0;0.0;0.0;0.0;19.0;10.0;0.0;0.0
39269;Jeurre;51;2.0;18.0;0.0;0.0;0.0;52.0;55.0;0.0;0.0
39270;Jouhe;121;5.0;90.0;0.0;0.0;0.0;95.0;128.0;0.0;0.0
39271;Lac-des-Rouges-Truites;101;4.0;66.0;0.0;0.0;0.0;79.0;61.0;3.0;0.0
39272;Ladoye-sur-Seille;8;0.0;6.0;0.0;12.0;0.0;0.0;20.0;0.0;0.0
39273;Montlainsia;61;1.0;20.0;0.0;48.0;0.0;0.0;65.0;0.0;0.0
39274;Lajoux;64;1.0;62.0;0.0;0.0;0.0;75.0;26.0;2.0;0.0
39275;Lamoura;148;5.0;177.0;0.0;0.0;0.0;179.0;66.0;6.0;0.0
39277;Le Larderet;12;0.0;5.0;0.0;0.0;0.0;14.0;17.0;1.0;0.0
39278;Largillay-Marsonnay;31;0.0;15.0;0.0;0.0;0.0;25.0;40.0;1.0;0.0
39279;Larnaud;133;4.0;51.0;0.0;135.0;0.0;0.0;158.0;0.0;0.0
39280;Larrivoire;18;2.0;24.0;0.0;0.0;0.0;17.0;29.0;1.0;0.0
39281;Le Latet;14;0.0;7.0;0.0;0.0;0.0;16.0;32.0;0.0;0.0
39282;La Latette;20;0.0;4.0;0.0;0.0;0.0;29.0;21.0;0.0;0.0
39283;Lavancia-Epercy;123;2.0;45.0;0.0;0.0;0.0;143.0;170.0;4.0;0.0
39284;Lavangeot;20;2.0;9.0;0.0;0.0;0.0;33.0;31.0;0.0;0.0
39285;Lavans-lès-Dole;50;5.0;26.0;0.0;0.0;0.0;49.0;84.0;0.0;0.0
39286;Lavans-lès-Saint-Claude;489;16.0;311.0;0.0;0.0;0.0;422.0;355.0;12.0;0.0
