CODGEO;LIBGEO;Abstention;Extrême-Gauche;LFI;PCF;PS;EELV;Divers Gauche;LREM;LR;Divers Droite;Debout la France;FN;Divers
70180;Courchaton;142.0;2.0;28.0;4.0;0.0;2.0;0.0;72.0;26.0;4.0;7.0;55.0;0.0
70182;Courmont;39.0;1.0;8.0;1.0;0.0;0.0;0.0;17.0;3.0;0.0;2.0;12.0;0.0
70184;Couthenans;279.0;1.0;33.0;16.0;0.0;1.0;0.0;110.0;21.0;2.0;4.0;57.0;1.0
70186;La Creuse;22.0;2.0;2.0;0.0;0.0;1.0;0.0;12.0;4.0;0.0;0.0;3.0;0.0
70187;Crevans-et-la-Chapelle-lès-Granges;87.0;2.0;11.0;0.0;0.0;0.0;0.0;42.0;20.0;5.0;1.0;31.0;0.0
70188;Creveney;25.0;0.0;5.0;0.0;0.0;0.0;0.0;9.0;7.0;3.0;0.0;5.0;0.0
70190;Cubry-lès-Faverney;38.0;2.0;9.0;0.0;0.0;1.0;0.0;16.0;11.0;1.0;2.0;14.0;0.0
70194;Cuve;70.0;0.0;3.0;1.0;0.0;0.0;0.0;20.0;10.0;0.0;0.0;13.0;0.0
70195;Dambenoît-lès-Colombe;99.0;2.0;15.0;6.0;0.0;3.0;0.0;28.0;17.0;3.0;3.0;18.0;0.0
70196;Dampierre-lès-Conflans;96.0;0.0;13.0;0.0;0.0;4.0;0.0;40.0;28.0;0.0;3.0;29.0;0.0
70197;Dampierre-sur-Linotte;319.0;2.0;21.0;1.0;0.0;2.0;0.0;101.0;61.0;6.0;4.0;51.0;2.0
70199;Dampvalley-lès-Colombe;38.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;8.0;0.0;2.0;9.0;0.0
70200;Dampvalley-Saint-Pancras;24.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;2.0;3.0;0.0
70203;La Demie;35.0;1.0;8.0;2.0;0.0;0.0;0.0;36.0;11.0;0.0;2.0;14.0;0.0
70205;Echavanne;90.0;1.0;4.0;0.0;0.0;1.0;0.0;25.0;18.0;4.0;0.0;22.0;0.0
70206;Echenans-sous-Mont-Vaudois;210.0;0.0;49.0;8.0;0.0;4.0;0.0;84.0;12.0;6.0;3.0;24.0;1.0
70208;Echenoz-le-Sec;101.0;0.0;31.0;4.0;0.0;1.0;0.0;43.0;14.0;0.0;3.0;19.0;0.0
70210;Ecromagny;52.0;0.0;12.0;3.0;0.0;11.0;0.0;17.0;15.0;0.0;0.0;13.0;0.0
70213;Ehuns;88.0;1.0;10.0;1.0;0.0;0.0;0.0;18.0;31.0;1.0;4.0;32.0;0.0
70215;Errevet;103.0;0.0;22.0;1.0;0.0;0.0;0.0;59.0;13.0;3.0;3.0;4.0;0.0
70216;Esboz-Brest;196.0;0.0;23.0;5.0;0.0;5.0;0.0;63.0;38.0;8.0;4.0;36.0;0.0
70217;Esmoulières;52.0;0.0;5.0;0.0;0.0;0.0;0.0;17.0;23.0;0.0;2.0;3.0;0.0
70219;Esprels;232.0;1.0;43.0;5.0;0.0;2.0;0.0;84.0;63.0;8.0;2.0;66.0;0.0
70221;Etobon;125.0;4.0;16.0;1.0;0.0;3.0;0.0;35.0;7.0;5.0;2.0;30.0;0.0
70226;Fallon;116.0;2.0;18.0;3.0;0.0;0.0;0.0;31.0;51.0;7.0;0.0;20.0;0.0
70227;Faucogney-et-la-Mer;158.0;3.0;35.0;5.0;0.0;3.0;0.0;93.0;43.0;4.0;5.0;36.0;0.0
70229;Faymont;94.0;1.0;18.0;1.0;0.0;1.0;0.0;45.0;13.0;3.0;2.0;23.0;0.0
70233;Les Fessey;40.0;0.0;1.0;1.0;0.0;1.0;0.0;16.0;17.0;0.0;0.0;12.0;0.0
70234;Filain;50.0;1.0;16.0;1.0;0.0;5.0;0.0;25.0;25.0;5.0;1.0;13.0;0.0
70238;Fleurey-lès-Saint-Loup;81.0;1.0;5.0;1.0;0.0;0.0;0.0;10.0;15.0;1.0;0.0;15.0;0.0
70240;Fontaine-lès-Luxeuil;574.0;9.0;64.0;1.0;0.0;1.0;0.0;171.0;90.0;14.0;18.0;131.0;1.0
70242;Fontenois-la-Ville;55.0;0.0;4.0;2.0;0.0;0.0;0.0;13.0;13.0;6.0;0.0;21.0;1.0
70243;Fontenois-lès-Montbozon;87.0;0.0;20.0;4.0;0.0;0.0;0.0;56.0;15.0;0.0;1.0;20.0;0.0
70245;Fougerolles;1475.0;51.0;152.0;12.0;0.0;6.0;0.0;457.0;262.0;32.0;30.0;240.0;1.0
70248;Frahier-et-Chatebier;555.0;6.0;57.0;6.0;0.0;4.0;0.0;204.0;40.0;12.0;10.0;122.0;0.0
70249;Francalmont;66.0;0.0;10.0;0.0;0.0;0.0;0.0;8.0;14.0;1.0;0.0;8.0;0.0
70250;Franchevelle;157.0;1.0;18.0;3.0;0.0;0.0;0.0;55.0;30.0;6.0;5.0;52.0;0.0
70254;Frédéric-Fontaine;84.0;2.0;6.0;0.0;0.0;3.0;0.0;30.0;6.0;2.0;1.0;11.0;0.0
70256;Fresse;270.0;6.0;54.0;6.0;0.0;1.0;0.0;87.0;19.0;4.0;5.0;61.0;0.0
70258;Froideconche;684.0;15.0;80.0;9.0;0.0;2.0;0.0;278.0;168.0;13.0;17.0;151.0;1.0
70259;Froideterre;142.0;1.0;21.0;8.0;0.0;1.0;0.0;49.0;20.0;5.0;4.0;48.0;0.0
70260;Frotey-lès-Lure;285.0;2.0;28.0;7.0;0.0;5.0;0.0;100.0;39.0;7.0;8.0;59.0;0.0
70262;Genevreuille;58.0;1.0;12.0;0.0;0.0;0.0;0.0;15.0;12.0;4.0;1.0;19.0;0.0
70263;Genevrey;126.0;0.0;5.0;1.0;0.0;0.0;0.0;35.0;23.0;4.0;2.0;19.0;0.0
70264;Georfans;25.0;0.0;2.0;2.0;0.0;0.0;0.0;7.0;10.0;0.0;0.0;7.0;0.0
70269;Girefontaine;13.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;7.0;3.0;0.0;7.0;0.0
70271;Gouhenans;152.0;1.0;23.0;8.0;0.0;2.0;0.0;26.0;19.0;4.0;4.0;41.0;0.0
70273;Grammont;14.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;11.0;0.0;0.0;7.0;0.0
70276;Granges-la-Ville;64.0;0.0;8.0;2.0;0.0;0.0;0.0;21.0;7.0;5.0;3.0;31.0;0.0
70277;Granges-le-Bourg;128.0;3.0;20.0;0.0;0.0;0.0;0.0;52.0;22.0;5.0;4.0;36.0;0.0
70283;Haut-du-Them-Château-Lambert;196.0;0.0;27.0;4.0;0.0;3.0;0.0;47.0;28.0;2.0;5.0;35.0;0.0
70284;Hautevelle;96.0;0.0;9.0;0.0;0.0;1.0;0.0;61.0;20.0;3.0;0.0;24.0;0.0
70285;Héricourt;3808.0;48.0;462.0;190.0;0.0;28.0;0.0;1080.0;236.0;71.0;73.0;674.0;132.0
70287;Hurecourt;10.0;0.0;5.0;0.0;0.0;0.0;0.0;12.0;2.0;2.0;0.0;7.0;0.0
70290;Jasney;70.0;0.0;13.0;2.0;0.0;2.0;0.0;41.0;14.0;0.0;0.0;25.0;0.0
70294;Lantenot;134.0;0.0;10.0;2.0;0.0;1.0;0.0;59.0;26.0;3.0;1.0;40.0;0.0
70295;La Lanterne-et-les-Armonts;68.0;1.0;9.0;0.0;0.0;2.0;0.0;34.0;16.0;2.0;1.0;9.0;0.0
70296;Larians-et-Munans;110.0;0.0;5.0;0.0;0.0;1.0;0.0;45.0;8.0;0.0;1.0;12.0;0.0
70303;Liévans;44.0;2.0;4.0;1.0;0.0;2.0;0.0;23.0;8.0;0.0;1.0;11.0;0.0
70304;Linexert;61.0;0.0;9.0;0.0;0.0;5.0;0.0;19.0;4.0;2.0;0.0;8.0;0.0
70306;Lomont;126.0;3.0;22.0;9.0;0.0;1.0;0.0;67.0;21.0;13.0;6.0;38.0;0.0
70307;Longevelle;20.0;0.0;14.0;0.0;0.0;1.0;0.0;24.0;8.0;1.0;0.0;27.0;0.0
70308;La Longine;123.0;1.0;6.0;3.0;0.0;2.0;0.0;14.0;34.0;1.0;1.0;20.0;0.0
70309;Loulans-Verchamp;182.0;5.0;21.0;1.0;0.0;2.0;0.0;70.0;22.0;3.0;4.0;27.0;0.0
70310;Lure;2622.0;22.0;324.0;73.0;0.0;43.0;0.0;805.0;309.0;57.0;52.0;415.0;21.0
70311;Luxeuil-les-Bains;2225.0;21.0;266.0;25.0;0.0;20.0;0.0;754.0;669.0;21.0;37.0;338.0;22.0
70312;Luze;285.0;7.0;40.0;10.0;0.0;2.0;0.0;129.0;25.0;6.0;9.0;62.0;0.0
70313;Lyoffans;125.0;2.0;19.0;3.0;0.0;0.0;0.0;44.0;22.0;0.0;1.0;40.0;0.0
70314;Magnivray;71.0;0.0;4.0;2.0;0.0;0.0;0.0;30.0;9.0;0.0;0.0;21.0;0.0
70315;Magnoncourt;185.0;3.0;18.0;0.0;0.0;5.0;0.0;73.0;26.0;6.0;4.0;38.0;1.0
70316;Le Magnoray;36.0;1.0;9.0;0.0;0.0;0.0;0.0;11.0;6.0;1.0;4.0;7.0;0.0
70317;Les Magny;55.0;1.0;7.0;0.0;0.0;0.0;0.0;16.0;10.0;0.0;2.0;20.0;0.0
70318;Magny-Danigon;141.0;3.0;25.0;8.0;0.0;4.0;0.0;51.0;13.0;2.0;6.0;33.0;1.0
70319;Magny-Jobert;34.0;2.0;3.0;0.0;0.0;0.0;0.0;24.0;2.0;4.0;0.0;11.0;0.0
70321;Magny-Vernois;392.0;3.0;60.0;17.0;0.0;7.0;0.0;238.0;53.0;11.0;13.0;132.0;0.0
70322;Mailleroncourt-Charette;86.0;1.0;19.0;0.0;0.0;0.0;0.0;70.0;31.0;1.0;3.0;28.0;0.0
70323;Mailleroncourt-Saint-Pancras;78.0;0.0;2.0;0.0;0.0;0.0;0.0;30.0;13.0;1.0;0.0;20.0;0.0
70328;Malbouhans;124.0;3.0;26.0;1.0;0.0;0.0;0.0;40.0;10.0;3.0;7.0;36.0;0.0
70330;Mandrevillars;60.0;2.0;10.0;2.0;0.0;2.0;0.0;58.0;13.0;5.0;2.0;17.0;0.0
70332;Marast;9.0;1.0;4.0;1.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0;6.0;0.0
70335;Maussans;33.0;0.0;8.0;0.0;0.0;1.0;0.0;4.0;4.0;0.0;0.0;12.0;0.0
70336;Mélecey;38.0;0.0;5.0;2.0;0.0;0.0;0.0;12.0;40.0;0.0;2.0;13.0;0.0
70338;Melincourt;103.0;0.0;3.0;0.0;0.0;0.0;0.0;18.0;7.0;3.0;7.0;14.0;0.0
70339;Mélisey;768.0;4.0;83.0;12.0;0.0;10.0;0.0;202.0;75.0;23.0;8.0;127.0;1.0
70344;Meurcourt;130.0;0.0;14.0;3.0;0.0;0.0;0.0;49.0;33.0;3.0;3.0;30.0;0.0
70347;Mignavillers;137.0;3.0;18.0;2.0;0.0;3.0;0.0;50.0;26.0;7.0;2.0;38.0;0.0
70348;Moffans-et-Vacheresse;267.0;5.0;36.0;10.0;0.0;12.0;0.0;94.0;17.0;3.0;2.0;54.0;0.0
70349;Moimay;70.0;0.0;12.0;2.0;0.0;1.0;0.0;18.0;25.0;2.0;0.0;15.0;0.0
70351;Mollans;83.0;1.0;14.0;3.0;0.0;0.0;0.0;18.0;31.0;2.0;0.0;25.0;0.0
70352;La Montagne;8.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;1.0;4.0;0.0
70357;Montbozon;184.0;1.0;18.0;8.0;0.0;1.0;0.0;72.0;32.0;9.0;6.0;38.0;0.0
70360;Montdoré;19.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;7.0;1.0;2.0;7.0;0.0
70361;Montessaux;88.0;1.0;6.0;1.0;0.0;1.0;0.0;22.0;4.0;1.0;2.0;20.0;0.0
70364;Montjustin-et-Velotte;34.0;0.0;4.0;0.0;0.0;0.0;0.0;21.0;27.0;0.0;2.0;1.0;0.0
70380;Neurey-en-Vaux;51.0;7.0;14.0;0.0;0.0;2.0;0.0;39.0;7.0;0.0;1.0;15.0;0.0
70381;Neurey-lès-la-Demie;69.0;1.0;8.0;0.0;0.0;0.0;0.0;37.0;7.0;1.0;1.0;22.0;2.0
70385;La Neuvelle-lès-Lure;126.0;2.0;19.0;1.0;0.0;4.0;0.0;41.0;18.0;8.0;5.0;35.0;0.0
70390;Noroy-le-Bourg;171.0;4.0;19.0;4.0;0.0;1.0;0.0;70.0;39.0;5.0;4.0;28.0;0.0
70395;Oppenans;27.0;0.0;5.0;0.0;0.0;1.0;0.0;10.0;4.0;0.0;0.0;8.0;0.0
70396;Oricourt;5.0;0.0;9.0;0.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;2.0;0.0
70397;Ormenans;40.0;0.0;5.0;1.0;0.0;0.0;0.0;7.0;10.0;0.0;1.0;9.0;0.0
70398;Ormoiche;22.0;0.0;12.0;2.0;0.0;0.0;0.0;7.0;10.0;1.0;0.0;7.0;0.0
70403;Palante;65.0;1.0;16.0;0.0;0.0;0.0;0.0;32.0;12.0;1.0;1.0;26.0;0.0
70411;La Pisseure;17.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;11.0;0.0
70412;Plainemont;15.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;3.0;1.0;0.0;4.0;0.0
70413;Plancher-Bas;923.0;6.0;123.0;22.0;0.0;1.0;0.0;168.0;31.0;19.0;11.0;160.0;0.0
70414;Plancher-les-Mines;360.0;2.0;60.0;3.0;0.0;5.0;0.0;83.0;26.0;13.0;10.0;90.0;0.0
70416;Pomoy;72.0;1.0;6.0;0.0;0.0;0.0;0.0;23.0;15.0;0.0;0.0;24.0;0.0
70419;Pont-du-Bois;35.0;0.0;6.0;0.0;0.0;0.0;0.0;14.0;13.0;4.0;1.0;10.0;0.0
70420;Pont-sur-l'Ognon;9.0;0.0;6.0;0.0;0.0;0.0;0.0;13.0;7.0;0.0;2.0;6.0;0.0
70425;La Proiselière-et-Langle;58.0;0.0;4.0;3.0;0.0;0.0;0.0;22.0;22.0;2.0;1.0;11.0;0.0
70432;Quers;130.0;2.0;19.0;7.0;0.0;1.0;0.0;37.0;16.0;2.0;1.0;31.0;0.0
70435;Raddon-et-Chapendu;296.0;6.0;47.0;7.0;0.0;1.0;0.0;139.0;127.0;8.0;4.0;53.0;1.0
70445;Rignovelle;34.0;0.0;4.0;0.0;0.0;2.0;0.0;15.0;13.0;0.0;0.0;21.0;0.0
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;33.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;16.0;0.0;2.0;8.0;0.0
70451;Ronchamp;1091.0;14.0;128.0;27.0;0.0;3.0;0.0;199.0;50.0;65.0;20.0;179.0;1.0
70453;La Rosière;28.0;0.0;6.0;0.0;0.0;1.0;0.0;31.0;10.0;0.0;1.0;6.0;0.0
70455;Roye;478.0;6.0;61.0;6.0;0.0;13.0;0.0;161.0;57.0;10.0;16.0;128.0;2.0
70456;Ruhans;59.0;2.0;15.0;2.0;0.0;2.0;0.0;21.0;9.0;0.0;1.0;10.0;0.0
70459;Saint-Barthélemy;503.0;3.0;83.0;16.0;0.0;11.0;0.0;121.0;34.0;16.0;12.0;98.0;0.0
70460;Saint-Bresson;159.0;1.0;10.0;1.0;0.0;0.0;0.0;57.0;77.0;5.0;5.0;35.0;0.0
70462;Saint-Ferjeux;29.0;0.0;6.0;0.0;0.0;0.0;0.0;10.0;11.0;0.0;2.0;9.0;0.0
70464;Saint-Germain;560.0;2.0;80.0;8.0;0.0;9.0;0.0;140.0;61.0;11.0;13.0;127.0;0.0
70467;Saint-Loup-sur-Semouse;1235.0;14.0;80.0;14.0;0.0;5.0;0.0;290.0;169.0;22.0;8.0;201.0;21.0
70469;Sainte-Marie-en-Chanois;102.0;3.0;6.0;0.0;0.0;0.0;0.0;25.0;32.0;3.0;1.0;14.0;0.0
70470;Sainte-Marie en Chaux;54.0;0.0;9.0;0.0;0.0;0.0;0.0;28.0;20.0;3.0;1.0;10.0;0.0
70473;Saint-Sauveur;577.0;6.0;75.0;5.0;0.0;6.0;0.0;261.0;121.0;21.0;8.0;137.0;2.0
70474;Saint-Sulpice;48.0;0.0;3.0;1.0;0.0;2.0;0.0;19.0;13.0;2.0;0.0;8.0;0.0
70475;Saint-Valbert;61.0;2.0;15.0;8.0;0.0;1.0;0.0;41.0;11.0;3.0;1.0;17.0;0.0
70477;Saulnot;338.0;4.0;25.0;12.0;0.0;3.0;0.0;61.0;51.0;13.0;8.0;68.0;0.0
70478;Saulx;266.0;3.0;23.0;1.0;0.0;1.0;0.0;115.0;58.0;2.0;2.0;40.0;1.0
70484;Secenans;46.0;0.0;8.0;1.0;0.0;0.0;0.0;14.0;5.0;6.0;3.0;21.0;0.0
70485;Selles;83.0;0.0;19.0;0.0;0.0;4.0;0.0;54.0;11.0;6.0;1.0;16.0;0.0
70487;Senargent-Mignafans;130.0;1.0;14.0;0.0;0.0;5.0;0.0;39.0;25.0;0.0;1.0;20.0;0.0
70489;Servance-Miellin;344.0;3.0;26.0;4.0;0.0;8.0;0.0;121.0;97.0;11.0;9.0;63.0;0.0
70490;Servigney;44.0;0.0;6.0;0.0;0.0;0.0;0.0;17.0;5.0;1.0;1.0;14.0;0.0
70497;Tavey;152.0;3.0;15.0;3.0;0.0;5.0;0.0;69.0;21.0;5.0;3.0;47.0;0.0
70498;Ternuay-Melay-et-Saint-Hilaire;152.0;0.0;24.0;2.0;0.0;2.0;0.0;85.0;14.0;4.0;1.0;19.0;0.0
70500;Thieffrans;79.0;0.0;10.0;0.0;0.0;0.0;0.0;34.0;17.0;2.0;3.0;9.0;1.0
70501;Thiénans;42.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;10.0;1.0;2.0;5.0;0.0
70506;Trémoins;136.0;2.0;22.0;7.0;0.0;1.0;0.0;50.0;24.0;4.0;4.0;29.0;0.0
70512;La Vaivre;101.0;4.0;13.0;4.0;0.0;0.0;0.0;37.0;7.0;2.0;3.0;20.0;0.0
70515;Le Val-de-Gouhenans;14.0;0.0;1.0;1.0;0.0;0.0;0.0;28.0;6.0;0.0;0.0;6.0;0.0
70516;Vallerois-le-Bois;81.0;2.0;23.0;3.0;0.0;1.0;0.0;40.0;40.0;1.0;1.0;23.0;0.0
70517;Vallerois-Lorioz;104.0;0.0;15.0;2.0;0.0;0.0;0.0;79.0;24.0;3.0;3.0;29.0;0.0
70526;Vauvillers;291.0;2.0;13.0;0.0;0.0;2.0;0.0;59.0;48.0;9.0;10.0;50.0;0.0
70530;Vellechevreux-et-Courbenans;62.0;3.0;5.0;0.0;0.0;1.0;0.0;14.0;16.0;1.0;2.0;29.0;0.0
70532;Vellefaux;135.0;1.0;15.0;0.0;0.0;5.0;0.0;90.0;42.0;6.0;4.0;33.0;0.0
70537;Velleminfroy;117.0;1.0;22.0;5.0;0.0;0.0;0.0;17.0;13.0;5.0;1.0;32.0;0.0
70541;Velorcey;65.0;0.0;11.0;0.0;0.0;0.0;0.0;28.0;13.0;5.0;0.0;18.0;0.0
70544;La Vergenne;39.0;0.0;5.0;0.0;0.0;1.0;0.0;11.0;8.0;1.0;4.0;19.0;0.0
70547;Verlans;63.0;1.0;10.0;1.0;0.0;0.0;0.0;29.0;8.0;2.0;1.0;15.0;0.0
70552;Villafans;91.0;0.0;11.0;1.0;0.0;3.0;0.0;13.0;12.0;5.0;3.0;19.0;0.0
70553;Villargent;23.0;1.0;6.0;1.0;0.0;3.0;0.0;11.0;30.0;0.0;1.0;12.0;0.0
70555;La Villedieu-en-Fontenette;46.0;0.0;13.0;1.0;0.0;0.0;0.0;23.0;11.0;2.0;3.0;26.0;0.0
70561;Villersexel;394.0;7.0;41.0;5.0;0.0;8.0;0.0;151.0;149.0;9.0;7.0;70.0;0.0
70562;Villers-la-Ville;63.0;0.0;2.0;2.0;0.0;0.0;0.0;11.0;18.0;1.0;2.0;18.0;0.0
70563;Villers-le-Sec;174.0;3.0;18.0;6.0;0.0;0.0;0.0;120.0;71.0;5.0;5.0;33.0;0.0
70564;Villers-lès-Luxeuil;118.0;2.0;6.0;0.0;0.0;0.0;0.0;73.0;23.0;4.0;3.0;18.0;0.0
70565;Villers-Pater;22.0;0.0;3.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;3.0;0.0
70567;Villers-sur-Saulnot;48.0;0.0;3.0;0.0;0.0;0.0;0.0;13.0;15.0;3.0;4.0;23.0;0.0
70571;Visoncourt;17.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;4.0;0.0
70573;La Voivre;37.0;1.0;4.0;0.0;0.0;0.0;0.0;11.0;18.0;4.0;0.0;20.0;0.0
70577;Vouhenans;117.0;1.0;26.0;16.0;0.0;2.0;0.0;63.0;15.0;2.0;2.0;32.0;0.0
70579;Vyans-le-Val;113.0;0.0;35.0;5.0;0.0;0.0;0.0;103.0;15.0;7.0;6.0;35.0;0.0
70581;Vy-lès-Lure;231.0;5.0;31.0;14.0;0.0;3.0;0.0;68.0;21.0;7.0;3.0;77.0;0.0
70583;Vy-lès-Filain;37.0;0.0;9.0;0.0;0.0;1.0;0.0;13.0;10.0;1.0;0.0;11.0;0.0
71007;Ameugny;26.0;0.0;6.0;1.0;4.0;4.0;0.0;36.0;13.0;0.0;1.0;3.0;0.0
71016;Azé;374.0;1.0;55.0;20.0;19.0;5.0;0.0;153.0;57.0;5.0;6.0;50.0;2.0
71030;Bergesserin;60.0;0.0;11.0;1.0;2.0;1.0;0.0;32.0;11.0;0.0;2.0;14.0;1.0
71031;Berzé-le-Châtel;16.0;0.0;5.0;0.0;2.0;2.0;0.0;7.0;9.0;0.0;6.0;2.0;0.0
71032;Berzé-la-Ville;259.0;1.0;36.0;10.0;18.0;4.0;0.0;140.0;39.0;3.0;4.0;13.0;0.0
71035;Bissy-la-Mâconnaise;89.0;0.0;6.0;3.0;10.0;0.0;0.0;26.0;13.0;1.0;0.0;11.0;0.0
71036;Bissy-sous-Uxelles;19.0;0.0;7.0;0.0;1.0;0.0;0.0;17.0;5.0;1.0;0.0;2.0;0.0
71039;Blanot;60.0;1.0;16.0;4.0;10.0;1.0;0.0;21.0;10.0;1.0;1.0;6.0;0.0
71042;Bonnay;95.0;0.0;19.0;7.0;7.0;3.0;0.0;40.0;16.0;1.0;14.0;5.0;2.0
71050;Bourgvilain;142.0;0.0;6.0;5.0;6.0;4.0;0.0;46.0;24.0;2.0;1.0;14.0;2.0
71055;Brandon;102.0;1.0;10.0;1.0;8.0;2.0;0.0;36.0;45.0;1.0;2.0;14.0;0.0
71057;Bray;40.0;0.0;12.0;4.0;3.0;1.0;0.0;28.0;11.0;0.0;1.0;8.0;0.0
71065;Buffières;111.0;2.0;9.0;1.0;4.0;3.0;0.0;48.0;19.0;2.0;6.0;7.0;4.0
71066;Burgy;31.0;0.0;7.0;0.0;3.0;1.0;0.0;22.0;21.0;0.0;0.0;2.0;0.0
71067;Burnand;50.0;2.0;16.0;2.0;8.0;3.0;0.0;19.0;3.0;0.0;5.0;2.0;0.0
71068;Burzy;20.0;0.0;2.0;1.0;1.0;0.0;0.0;14.0;5.0;1.0;2.0;1.0;0.0
71069;Bussières;225.0;0.0;29.0;3.0;15.0;2.0;0.0;116.0;45.0;3.0;13.0;34.0;1.0
71074;Chaintré;260.0;0.0;14.0;1.0;5.0;2.0;0.0;92.0;77.0;2.0;6.0;17.0;0.0
71084;Chânes;201.0;0.0;27.0;1.0;16.0;1.0;0.0;116.0;48.0;3.0;2.0;19.0;1.0
71087;Chapaize;66.0;3.0;14.0;5.0;6.0;1.0;0.0;28.0;19.0;0.0;2.0;3.0;0.0
71090;La Chapelle-de-Guinchay;1498.0;7.0;116.0;13.0;38.0;11.0;0.0;460.0;186.0;11.0;22.0;195.0;12.0
71091;La Chapelle-du-Mont-de-France;76.0;0.0;10.0;0.0;3.0;1.0;0.0;26.0;24.0;0.0;1.0;8.0;0.0
71099;Charbonnières;134.0;0.0;16.0;5.0;6.0;2.0;0.0;89.0;27.0;2.0;0.0;16.0;2.0
71100;Chardonnay;62.0;0.0;9.0;0.0;9.0;1.0;0.0;26.0;15.0;0.0;1.0;17.0;1.0
71105;Charnay-lès-Mâcon;2530.0;9.0;210.0;53.0;128.0;19.0;0.0;1172.0;596.0;34.0;48.0;205.0;8.0
71108;Chasselas;41.0;0.0;8.0;1.0;8.0;1.0;0.0;26.0;19.0;1.0;3.0;8.0;1.0
71112;Château;73.0;2.0;13.0;4.0;9.0;5.0;0.0;61.0;13.0;2.0;3.0;10.0;2.0
71125;Chérizet;10.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;13.0;0.0;1.0;0.0;2.0
71126;Chevagny-les-Chevrières;198.0;1.0;19.0;3.0;9.0;2.0;0.0;140.0;60.0;1.0;7.0;17.0;1.0
71130;Chissey-lès-Mâcon;110.0;0.0;18.0;3.0;10.0;3.0;0.0;45.0;19.0;3.0;1.0;11.0;1.0
71134;Clermain;87.0;0.0;5.0;0.0;1.0;0.0;0.0;28.0;31.0;1.0;3.0;7.0;0.0
71135;Clessé;332.0;1.0;41.0;4.0;26.0;4.0;0.0;143.0;54.0;4.0;7.0;41.0;1.0
71137;Cluny;1462.0;7.0;166.0;57.0;90.0;26.0;0.0;644.0;304.0;10.0;43.0;102.0;9.0
71145;Cormatin;172.0;0.0;25.0;4.0;4.0;4.0;0.0;96.0;34.0;1.0;7.0;22.0;3.0
71146;Cortambert;81.0;0.0;13.0;2.0;7.0;5.0;0.0;52.0;13.0;0.0;2.0;5.0;0.0
71147;Cortevaix;100.0;0.0;17.0;1.0;5.0;3.0;0.0;37.0;21.0;0.0;7.0;20.0;0.0
71150;Crêches-sur-Saône;1195.0;6.0;95.0;12.0;44.0;7.0;0.0;422.0;226.0;7.0;28.0;141.0;6.0
71156;Cruzille;87.0;0.0;27.0;4.0;2.0;2.0;0.0;31.0;18.0;0.0;3.0;15.0;2.0
71163;Curtil-sous-Buffières;28.0;0.0;5.0;1.0;1.0;2.0;0.0;12.0;9.0;0.0;1.0;4.0;0.0
71164;Curtil-sous-Burnand;72.0;0.0;6.0;3.0;7.0;0.0;0.0;15.0;6.0;1.0;3.0;4.0;0.0
71169;Davayé;252.0;0.0;21.0;1.0;16.0;4.0;0.0;123.0;66.0;5.0;7.0;29.0;0.0
71178;Dompierre-les-Ormes;312.0;3.0;32.0;1.0;25.0;3.0;0.0;129.0;145.0;0.0;5.0;35.0;0.0
71181;Donzy-le-Pertuis;40.0;0.0;15.0;0.0;3.0;0.0;0.0;39.0;7.0;1.0;4.0;12.0;0.0
71199;Flagy;59.0;0.0;6.0;1.0;9.0;4.0;0.0;27.0;8.0;0.0;35.0;3.0;0.0
71210;Fuissé;137.0;1.0;11.0;2.0;2.0;1.0;0.0;80.0;66.0;0.0;0.0;9.0;0.0
71217;Germolles-sur-Grosne;43.0;0.0;7.0;1.0;2.0;0.0;0.0;18.0;10.0;0.0;2.0;11.0;0.0
71226;Grevilly;11.0;0.0;1.0;1.0;4.0;1.0;0.0;9.0;3.0;0.0;0.0;2.0;0.0
71235;Hurigny;568.0;2.0;63.0;15.0;53.0;3.0;0.0;383.0;142.0;12.0;12.0;78.0;3.0
71236;Igé;364.0;4.0;33.0;2.0;21.0;5.0;0.0;116.0;53.0;1.0;11.0;37.0;0.0
71240;Jalogny;105.0;1.0;18.0;4.0;22.0;7.0;0.0;59.0;25.0;1.0;8.0;19.0;1.0
71250;Laizé;402.0;4.0;21.0;25.0;22.0;3.0;0.0;186.0;68.0;0.0;7.0;42.0;0.0
